Lon Lat HF
-93.210000 33.560000 66.000000
-93.450000 33.570000 77.000000
-93.380000 33.570000 69.000000
-93.090000 33.570000 64.000000
-93.230000 33.580000 74.000000
-92.250000 33.580000 77.000000
-92.020000 33.580000 78.000000
-93.930000 33.580000 74.000000
-93.780000 33.580000 85.000000
-92.970000 33.590000 74.000000
-92.970000 33.590000 75.000000
-93.670000 33.590000 78.000000
-94.220000 33.590000 72.000000
-92.850000 33.600000 77.000000
-94.150000 33.600000 76.000000
-92.490000 33.610000 88.000000
-92.490000 33.610000 87.000000
-94.250000 33.610000 72.000000
-93.590000 33.610000 87.000000
-93.800000 33.620000 78.000000
-94.030000 33.620000 91.000000
-92.710000 33.620000 84.000000
-91.490000 33.640000 73.000000
-93.170000 33.650000 86.000000
-91.680000 33.650000 100.000000
-91.680000 33.650000 93.000000
-92.250000 33.660000 69.000000
-92.250000 33.660000 86.000000
-92.250000 33.660000 91.000000
-91.690000 33.660000 100.000000
-91.690000 33.660000 93.000000
-93.660000 33.660000 73.000000
-93.460000 33.660000 88.000000
-93.460000 33.660000 93.000000
-92.770000 33.660000 56.000000
-92.060000 33.660000 94.000000
-91.580000 33.670000 79.000000
-94.280000 33.670000 75.000000
-94.080000 33.680000 103.000000
-91.590000 33.690000 81.000000
-92.950000 33.690000 68.000000
-92.160000 33.700000 75.000000
-94.210000 33.700000 96.000000
-94.210000 33.700000 99.000000
-93.010000 33.710000 75.000000
-91.880000 33.710000 69.000000
-91.810000 33.710000 74.000000
-92.540000 33.720000 73.000000
-92.390000 33.730000 79.000000
-91.850000 33.730000 82.000000
-91.980000 33.730000 66.000000
-92.100000 33.730000 76.000000
-91.880000 33.730000 74.000000
-91.450000 33.740000 78.000000
-92.310000 33.750000 62.000000
-93.380000 33.750000 71.000000
-93.110000 33.750000 60.000000
-93.030000 33.770000 84.000000
-93.720000 33.770000 64.000000
-92.210000 33.780000 51.000000
-91.440000 33.790000 85.000000
-91.210000 33.790000 77.000000
-91.060000 33.800000 72.000000
-92.940000 33.800000 61.000000
-93.800000 33.810000 70.000000
-93.800000 33.810000 77.000000
-93.570000 33.810000 67.000000
-92.220000 33.810000 46.000000
-93.490000 33.820000 46.000000
-92.040000 33.830000 72.000000
-93.620000 33.830000 56.000000
-93.620000 33.830000 74.000000
-93.620000 33.830000 75.000000
-91.250000 33.840000 76.000000
-93.230000 33.860000 52.000000
-91.920000 33.860000 64.000000
-92.850000 33.860000 61.000000
-93.870000 33.870000 55.000000
-91.520000 33.870000 86.000000
-93.630000 33.880000 74.000000
-92.140000 33.910000 78.000000
-91.220000 33.910000 80.000000
-91.990000 33.930000 31.000000
-91.370000 33.990000 76.000000
-116.330000 39.450000 42.000000
-115.660000 39.840000 42.000000
-114.480000 40.850000 43.000000
-115.950000 39.720000 45.000000
-115.280000 38.020000 47.000000
-114.170000 38.520000 47.000000
-115.110000 38.750000 47.000000
-115.630000 39.500000 48.000000
-116.400000 39.670000 49.000000
-116.160000 40.280000 52.000000
-115.410000 39.760000 53.000000
-116.240000 40.040000 54.000000
-114.890000 38.630000 56.000000
-114.100000 40.110000 56.000000
-114.050000 38.770000 57.000000
-114.890000 38.430000 58.000000
-116.160000 40.280000 59.000000
-115.410000 39.820000 60.000000
-115.910000 39.180000 60.000000
-114.580000 38.450000 60.000000
-115.670000 39.540000 60.000000
-115.350000 39.430000 62.000000
-115.690000 38.530000 65.000000
-115.960000 39.950000 66.000000
-116.130000 40.520000 67.000000
-115.400000 39.820000 68.000000
-115.340000 39.280000 70.000000
-115.850000 38.400000 70.000000
-115.130000 41.150000 70.000000
-115.160000 38.720000 71.000000
-115.620000 38.670000 71.000000
-115.130000 39.220000 72.000000
-115.080000 41.170000 72.000000
-116.130000 40.270000 74.000000
-115.330000 39.830000 75.000000
-116.160000 40.080000 76.000000
-116.150000 40.250000 76.000000
-115.170000 40.490000 76.000000
-116.290000 39.380000 76.000000
-115.870000 38.300000 77.000000
-115.390000 39.800000 77.000000
-115.600000 38.460000 77.000000
-115.670000 38.400000 78.000000
-115.420000 39.830000 79.000000
-115.680000 40.250000 79.000000
-115.660000 41.060000 79.000000
-115.440000 39.410000 79.000000
-115.400000 39.820000 80.000000
-114.610000 41.360000 80.000000
-115.450000 39.740000 81.000000
-115.670000 38.690000 83.000000
-115.650000 38.470000 84.000000
-114.860000 39.870000 84.000000
-115.710000 40.100000 86.000000
-116.180000 40.290000 86.000000
-115.060000 38.720000 87.000000
-114.640000 41.220000 87.000000
-115.130000 39.100000 87.000000
-115.110000 38.970000 88.000000
-115.420000 41.260000 89.000000
-116.090000 40.300000 89.000000
-116.300000 38.530000 90.000000
-114.770000 39.940000 91.000000
-115.140000 41.120000 92.000000
-114.570000 38.380000 94.000000
-115.760000 40.410000 94.000000
-115.090000 39.000000 94.000000
-115.890000 40.300000 94.000000
-116.640000 39.460000 95.000000
-116.290000 40.330000 95.000000
-115.620000 40.790000 95.000000
-114.520000 38.380000 98.000000
-115.320000 39.730000 98.000000
-115.240000 40.490000 99.000000
-115.890000 41.030000 99.000000
-115.190000 39.060000 100.000000
-114.540000 41.360000 100.000000
-115.650000 38.470000 100.000000
-117.430000 40.020000 101.000000
-116.650000 38.320000 102.000000
-115.520000 40.850000 102.000000
-115.710000 40.540000 103.000000
-115.790000 40.910000 104.000000
-115.720000 40.390000 109.000000
-114.760000 39.940000 110.000000
-115.580000 38.450000 110.000000
-115.100000 41.290000 110.000000
-115.040000 39.640000 110.000000
-118.700000 41.090000 110.000000
-115.350000 40.940000 110.000000
-115.580000 38.460000 110.000000
-115.300000 41.120000 110.000000
-95.300000 27.000000 72.000000
-95.310000 27.010000 68.000000
-95.280000 27.000000 80.000000
-95.270000 27.000000 77.000000
-95.280000 27.000000 71.000000
-95.290000 27.000000 68.000000
-95.300000 27.000000 79.000000
-95.310000 27.010000 63.000000
-95.320000 27.020000 39.000000
-95.330000 27.020000 39.000000
-95.290000 27.020000 104.000000
-95.300000 27.020000 85.000000
-95.310000 27.030000 66.000000
-95.330000 27.030000 40.000000
-95.340000 27.040000 15.000000
-95.260000 27.000000 44.000000
-95.320000 26.980000 31.000000
-95.320000 26.960000 38.000000
-95.290000 26.960000 41.000000
-95.230000 27.050000 42.000000
-95.230000 27.080000 57.000000
-95.200000 27.080000 52.000000
-95.170000 27.080000 36.000000
-95.330000 27.160000 30.000000
-95.330000 27.140000 28.000000
-95.320000 27.140000 31.000000
-95.290000 27.120000 36.000000
-95.280000 27.460000 36.000000
-95.270000 27.100000 90.000000
-95.250000 27.100000 88.000000
-95.240000 27.090000 67.000000
-95.210000 27.070000 60.000000
-95.190000 27.060000 32.000000
-95.320000 26.980000 34.000000
-95.310000 27.000000 52.000000
-95.300000 27.020000 80.000000
-95.290000 27.040000 27.000000
-95.280000 27.050000 19.000000
-95.270000 27.070000 57.000000
-95.260000 27.080000 79.000000
-95.140000 27.040000 29.000000
-95.160000 27.040000 34.000000
-95.180000 27.050000 29.000000
-95.250000 27.110000 79.000000
-95.230000 27.110000 68.000000
-95.220000 27.140000 40.000000
-95.330000 27.100000 36.000000
-95.320000 27.100000 33.000000
-95.290000 27.100000 93.000000
-95.280000 27.100000 93.000000
-95.250000 27.100000 80.000000
-95.230000 27.090000 70.000000
-95.210000 27.090000 67.000000
-95.190000 27.090000 52.000000
-95.310000 26.980000 31.000000
-95.290000 26.980000 44.000000
-95.280000 26.990000 60.000000
-95.260000 27.010000 48.000000
-95.260000 27.030000 37.000000
-95.250000 27.040000 26.000000
-95.210000 27.090000 58.000000
-95.210000 27.100000 61.000000
-95.200000 27.110000 38.000000
-95.200000 27.110000 37.000000
-95.190000 27.110000 30.000000
-170.610000 26.290000 54.000000
-170.610000 26.300000 54.000000
-170.600000 26.310000 57.000000
-170.600000 26.310000 59.000000
-170.590000 26.330000 52.000000
-170.590000 26.350000 59.000000
-170.580000 26.360000 54.000000
-170.580000 26.380000 57.000000
-170.570000 26.390000 60.000000
-170.560000 26.400000 58.000000
-170.560000 26.420000 59.000000
-170.550000 26.440000 56.000000
-170.540000 26.450000 59.000000
-170.540000 26.470000 58.000000
-170.530000 26.480000 57.000000
-170.520000 26.500000 58.000000
-170.520000 26.510000 64.000000
-170.510000 26.530000 63.000000
-170.510000 26.540000 66.000000
-170.500000 26.560000 50.000000
-170.500000 26.570000 57.000000
-170.490000 26.590000 60.000000
-170.480000 26.600000 57.000000
-170.470000 26.620000 71.000000
-170.470000 26.640000 66.000000
-170.460000 26.650000 65.000000
-170.460000 26.670000 63.000000
-170.450000 26.690000 55.000000
-170.440000 26.700000 61.000000
-170.440000 26.710000 57.000000
-170.430000 26.730000 53.000000
-170.430000 26.750000 52.000000
-170.420000 26.760000 54.000000
-170.410000 26.780000 54.000000
-170.410000 26.790000 56.000000
-170.400000 26.810000 56.000000
-170.390000 26.820000 54.000000
-170.390000 26.840000 56.000000
-170.380000 26.850000 58.000000
-170.370000 26.870000 56.000000
-170.370000 26.890000 58.000000
-170.360000 26.900000 59.000000
-170.340000 26.910000 64.000000
-170.350000 26.920000 62.000000
-170.350000 26.920000 61.000000
-170.350000 26.930000 62.000000
-170.340000 26.950000 65.000000
-170.340000 26.960000 66.000000
-170.330000 26.980000 48.000000
-170.330000 27.000000 51.000000
-170.320000 27.010000 68.000000
-170.310000 27.030000 59.000000
-170.300000 27.050000 67.000000
-170.290000 27.060000 61.000000
-170.290000 27.080000 58.000000
-170.280000 27.090000 53.000000
-170.280000 27.110000 63.000000
-170.270000 27.130000 58.000000
-170.260000 27.140000 59.000000
-170.250000 27.160000 60.000000
-170.250000 27.170000 61.000000
-170.240000 27.190000 57.000000
-170.240000 27.210000 61.000000
-170.230000 27.220000 66.000000
-170.220000 27.250000 63.000000
-170.210000 27.270000 63.000000
-170.210000 27.280000 64.000000
-170.200000 27.300000 64.000000
-170.200000 27.310000 63.000000
-170.190000 27.330000 56.000000
-170.180000 27.340000 58.000000
-170.180000 27.360000 80.000000
-170.170000 27.370000 62.000000
-170.160000 27.390000 62.000000
-170.160000 27.410000 60.000000
-170.150000 27.420000 64.000000
-170.140000 27.440000 64.000000
-170.140000 27.450000 63.000000
-170.130000 27.470000 66.000000
-170.120000 27.480000 66.000000
-170.120000 27.500000 62.000000
-157.990000 22.160000 40.000000
-157.960000 22.190000 50.000000
-157.940000 22.200000 51.000000
-157.920000 22.220000 61.000000
-157.910000 22.230000 60.000000
-157.900000 22.240000 60.000000
-157.880000 22.250000 59.000000
-157.870000 22.260000 57.000000
-157.850000 22.270000 58.000000
-157.840000 22.280000 56.000000
-157.830000 22.290000 59.000000
-157.810000 22.300000 60.000000
-157.800000 22.310000 76.000000
-157.790000 22.320000 55.000000
-157.770000 22.340000 57.000000
-157.760000 22.350000 70.000000
-157.740000 22.360000 68.000000
-157.730000 22.370000 58.000000
-157.710000 22.380000 52.000000
-157.700000 22.390000 59.000000
-157.690000 22.400000 57.000000
-157.670000 22.410000 64.000000
-157.660000 22.420000 69.000000
-157.650000 22.430000 60.000000
-157.630000 22.440000 59.000000
-157.620000 22.450000 64.000000
-157.600000 22.460000 60.000000
-157.590000 22.470000 84.000000
-157.580000 22.490000 62.000000
-157.560000 22.500000 63.000000
-157.550000 22.510000 71.000000
-157.530000 22.520000 88.000000
-157.520000 22.530000 55.000000
-157.500000 22.540000 58.000000
-157.490000 22.550000 60.000000
-157.470000 22.550000 84.000000
-157.450000 22.570000 50.000000
-157.410000 22.590000 57.000000
-157.390000 22.590000 59.000000
-157.370000 22.620000 89.000000
-157.370000 22.640000 87.000000
-157.360000 22.720000 67.000000
-157.360000 22.760000 63.000000
-157.360000 22.780000 56.000000
-157.350000 22.790000 58.000000
-157.330000 22.800000 55.000000
-157.320000 22.810000 55.000000
-157.310000 22.830000 61.000000
-157.300000 22.840000 58.000000
-157.290000 22.860000 57.000000
-157.290000 22.870000 41.000000
-157.290000 22.890000 55.000000
-157.280000 22.900000 59.000000
-157.280000 22.920000 54.000000
-157.270000 22.940000 58.000000
-157.270000 22.950000 55.000000
-157.260000 22.970000 33.000000
-157.260000 22.980000 44.000000
-157.250000 23.000000 64.000000
-157.250000 23.020000 46.000000
-157.240000 23.030000 60.000000
-157.240000 23.050000 71.000000
-157.230000 23.060000 67.000000
-157.230000 23.080000 66.000000
-157.220000 23.100000 61.000000
-157.220000 23.110000 74.000000
-157.210000 23.130000 79.000000
-157.210000 23.150000 60.000000
-157.200000 23.160000 75.000000
-157.200000 23.180000 79.000000
-157.200000 23.190000 74.000000
-157.190000 23.210000 70.000000
-157.190000 23.230000 65.000000
-157.180000 23.240000 60.000000
-157.180000 23.260000 65.000000
-157.180000 23.260000 63.000000
-157.170000 23.290000 62.000000
-157.160000 23.310000 56.000000
-157.160000 23.320000 66.000000
-157.150000 23.340000 62.000000
-157.150000 23.350000 45.000000
-157.140000 23.370000 85.000000
-157.140000 23.390000 76.000000
-157.130000 23.400000 62.000000
-157.130000 23.420000 68.000000
-157.120000 23.430000 69.000000
-157.120000 23.450000 67.000000
-157.120000 23.470000 68.000000
-157.110000 23.480000 70.000000
-157.110000 23.500000 64.000000
-157.100000 23.510000 70.000000
-157.100000 23.530000 63.000000
-157.070000 23.550000 72.000000
-157.060000 23.560000 64.000000
-157.060000 23.600000 70.000000
-157.060000 23.600000 75.000000
-157.060000 23.610000 67.000000
-157.060000 23.630000 78.000000
-157.050000 23.650000 72.000000
-157.050000 23.650000 95.000000
-169.870000 28.190000 49.000000
-169.860000 28.180000 50.000000
-169.850000 28.170000 51.000000
-169.840000 28.180000 59.000000
-169.980000 28.170000 54.000000
-169.810000 28.150000 54.000000
-169.800000 28.120000 54.000000
-169.790000 28.110000 55.000000
-169.800000 28.080000 55.000000
-169.820000 28.050000 53.000000
-169.790000 28.060000 50.000000
-169.780000 28.040000 50.000000
-169.760000 28.020000 51.000000
-169.760000 28.010000 47.000000
-169.750000 28.010000 48.000000
-169.880000 28.030000 50.000000
-169.880000 28.050000 47.000000
-169.850000 28.070000 49.000000
-169.850000 28.030000 51.000000
-169.890000 28.030000 49.000000
-170.470000 26.650000 57.000000
-170.520000 26.650000 54.000000
-170.500000 26.690000 59.000000
-170.490000 26.700000 61.000000
-170.480000 26.700000 59.000000
-170.500000 26.730000 53.000000
-170.490000 26.750000 62.000000
-170.470000 26.750000 67.000000
-170.470000 26.770000 58.000000
-170.470000 26.790000 51.000000
-170.460000 26.800000 57.000000
-170.450000 26.810000 57.000000
-170.440000 26.820000 56.000000
-170.430000 26.830000 58.000000
-170.380000 26.690000 64.000000
-170.400000 26.700000 60.000000
-170.410000 26.710000 64.000000
-170.440000 26.720000 52.000000
-170.430000 26.730000 52.000000
-170.440000 26.730000 54.000000
-171.480000 24.580000 50.000000
-171.460000 24.580000 51.000000
-171.360000 24.560000 46.000000
-171.350000 24.580000 44.000000
-171.440000 24.580000 48.000000
-171.450000 24.600000 47.000000
-171.480000 24.600000 46.000000
-171.480000 24.620000 51.000000
-171.440000 24.610000 51.000000
-171.470000 24.580000 49.000000
-171.470000 24.570000 51.000000
-171.480000 24.560000 43.000000
-171.490000 24.550000 54.000000
-171.600000 23.560000 53.000000
-171.620000 23.560000 55.000000
-171.630000 23.580000 53.000000
-171.640000 23.590000 54.000000
-171.640000 23.600000 56.000000
-171.640000 23.600000 53.000000
-171.670000 23.620000 56.000000
-171.700000 23.620000 53.000000
-171.710000 23.620000 54.000000
-171.730000 23.630000 55.000000
-171.750000 23.630000 58.000000
-171.740000 23.620000 58.000000
-171.730000 23.610000 58.000000
-171.720000 23.600000 59.000000
-171.710000 23.580000 55.000000
-171.700000 23.570000 53.000000
-171.690000 23.560000 52.000000
-171.680000 23.540000 53.000000
-171.730000 23.460000 57.000000
-171.750000 23.470000 61.000000
-171.760000 23.470000 51.000000
-171.770000 23.470000 52.000000
-172.990000 22.630000 59.000000
-172.970000 22.620000 60.000000
-172.940000 22.620000 62.000000
-172.920000 22.620000 55.000000
-172.910000 22.610000 55.000000
-76.700000 42.416700 60.000000
-95.720000 35.930000 64.800000
-95.370000 35.220000 56.300000
-95.530000 35.160000 58.400000
-95.390000 35.050000 46.300000
-95.510000 34.970000 46.200000
-95.510000 34.950000 50.000000
-95.920000 34.940000 43.700000
-95.440000 34.910000 42.100000
-95.590000 34.760000 32.700000
-68.630000 46.940000 52.000000
-67.890000 46.930000 34.000000
-68.060000 46.700000 34.000000
-68.780000 46.660000 48.000000
-68.290000 46.170000 50.000000
-68.470000 46.140000 55.000000
-70.210000 45.510000 54.000000
-70.980000 45.220000 40.000000
-69.220000 45.430000 40.000000
-68.490000 45.300000 50.000000
-67.500000 45.030000 80.000000
-67.230000 45.020000 46.000000
-67.230000 45.010000 38.000000
-67.030000 44.920000 38.000000
-67.050000 44.840000 43.000000
-67.390000 44.750000 46.000000
-67.390000 44.750000 44.000000
-67.720000 44.530000 34.000000
-67.970000 44.520000 39.000000
-68.030000 44.380000 59.000000
-68.290000 44.260000 52.000000
-68.330000 44.410000 47.000000
-68.320000 44.430000 42.000000
-68.360000 44.440000 79.000000
-68.580000 44.710000 60.000000
-68.760000 44.830000 37.000000
-68.830000 44.690000 58.000000
-68.820000 44.670000 49.000000
-68.740000 44.650000 60.000000
-68.630000 44.370000 67.000000
-68.660000 44.390000 57.000000
-68.960000 44.540000 61.000000
-69.060000 44.090000 40.000000
-69.620000 44.480000 46.000000
-69.500000 44.020000 39.000000
-69.570000 43.940000 34.000000
-69.570000 43.940000 52.000000
-69.900000 44.130000 62.000000
-69.940000 43.990000 51.000000
-69.910000 43.970000 66.000000
-70.620000 43.260000 45.000000
-70.840000 43.620000 54.000000
-70.410000 43.930000 52.000000
-70.460000 43.980000 64.000000
-70.400000 44.010000 69.000000
-70.460000 44.050000 65.000000
-70.560000 43.950000 72.000000
-70.630000 43.940000 73.000000
-70.850000 44.010000 59.000000
-70.840000 44.030000 75.000000
-70.590000 44.030000 46.000000
-70.490000 44.250000 65.000000
-70.490000 44.250000 83.000000
-70.820000 44.260000 76.000000
-70.790000 44.070000 68.000000
-70.740000 44.080000 75.000000
-70.810000 44.240000 58.000000
-72.745000 39.341000 50.000000
-72.770000 38.907000 45.500000
-122.130000 48.955000 96.000000
-122.123000 48.951700 67.000000
-122.121000 48.958300 54.000000
-122.111000 48.958300 59.000000
-122.105000 48.961700 63.000000
-122.101000 48.963300 54.000000
-122.096000 48.966700 100.000000
-122.095000 48.966700 54.000000
-122.091000 48.958300 113.000000
-122.095000 48.955000 8.000000
-122.098000 48.953300 46.000000
-122.105000 48.951700 46.000000
-122.105000 48.948300 63.000000
-122.110000 48.948300 126.000000
-122.121000 48.941700 138.000000
-122.095000 48.945000 121.000000
-122.095000 48.950000 67.000000
-122.085000 48.950000 151.000000
-122.083000 48.956700 167.000000
-122.075000 48.951700 117.000000
-122.075000 48.946700 67.000000
-122.081000 48.945000 50.000000
-122.085000 48.941700 59.000000
-122.076000 48.941700 88.000000
-122.086000 48.936700 105.000000
-122.086000 48.936700 163.000000
-122.095000 48.935000 142.000000
-122.096000 48.941700 100.000000
-122.075000 48.936700 38.000000
-122.083000 48.926700 180.000000
-122.086000 48.928300 197.000000
-122.091000 48.930000 142.000000
-122.093000 48.928300 92.000000
-122.100000 48.931700 184.000000
-122.100000 48.926700 142.000000
-122.108000 48.923300 167.000000
-122.120000 48.921700 80.000000
-122.118000 48.926700 71.000000
-122.125000 48.925000 67.000000
-122.130000 48.923300 84.000000
-122.108000 48.930000 155.000000
-127.520000 41.002000 192.000000
-127.510000 40.960000 148.000000
-127.520000 40.960000 180.000000
-127.520000 40.960000 160.000000
-127.530000 40.960000 191.000000
-73.400000 38.350000 31.000000
-73.390000 38.350000 20.000000
-73.380000 38.350000 15.000000
-73.380000 38.350000 11.900000
-73.370000 38.350000 20.000000
-73.360000 38.350000 21.000000
-73.350000 38.350000 31.000000
-73.350000 38.350000 32.000000
-73.360000 38.350000 32.000000
-73.400000 38.360000 23.000000
-73.390000 38.360000 22.000000
-73.390000 38.360000 23.000000
-73.370000 38.350000 26.200000
-73.370000 38.350000 18.500000
-73.360000 38.350000 45.000000
-73.350000 38.340000 19.000000
-73.360000 38.330000 23.000000
-73.360000 38.330000 27.000000
-73.350000 38.320000 48.000000
-73.350000 38.320000 39.000000
-73.350000 38.320000 36.500000
-73.340000 38.320000 38.000000
-73.340000 38.310000 30.000000
-73.340000 38.300000 55.500000
-73.340000 38.290000 24.700000
-73.340000 38.290000 24.400000
-73.330000 38.290000 34.000000
-73.330000 38.290000 27.600000
-73.330000 38.280000 34.000000
-73.320000 38.270000 30.000000
-73.320000 38.270000 31.000000
-73.320000 38.260000 35.000000
-73.320000 38.250000 34.000000
-73.320000 38.250000 25.000000
-73.310000 38.250000 37.000000
-73.300000 38.250000 42.000000
-73.280000 38.250000 39.000000
-73.280000 38.240000 28.000000
-73.270000 38.240000 29.000000
-73.230000 38.500000 29.000000
-73.230000 38.500000 34.000000
-73.220000 38.500000 31.000000
-73.220000 38.490000 39.600000
-73.210000 38.480000 19.000000
-73.200000 38.470000 22.000000
-73.200000 38.470000 41.000000
-73.190000 38.460000 40.000000
-73.180000 38.460000 41.000000
-112.438000 37.455000 91.000000
-111.342000 37.393300 67.000000
-111.370000 37.421700 56.000000
-112.425000 37.275000 50.000000
-113.943000 37.116700 47.000000
-112.238000 37.725000 57.000000
-113.625000 37.418300 91.000000
-112.825000 37.018300 61.000000
-113.333000 37.173300 51.000000
-112.327000 37.035000 48.000000
-112.335000 37.020000 50.000000
-112.335000 37.020000 47.000000
-112.640000 36.691700 38.000000
-112.640000 36.691700 39.000000
-112.568000 37.143300 60.000000
-113.487000 37.418300 93.000000
-112.622000 37.745000 39.000000
-112.622000 37.745000 61.000000
-112.668000 37.718300 67.000000
-112.668000 37.718300 60.000000
-111.842000 37.103300 26.000000
-111.957000 37.205000 120.000000
-111.408000 37.586700 31.000000
-111.408000 37.586700 42.000000
-113.642000 37.205000 56.000000
-112.318000 37.285000 55.000000
-113.085000 37.026700 59.000000
-111.490000 37.741700 42.000000
-113.100000 36.713300 41.000000
-178.983000 51.533300 32.000000
-178.983000 51.533300 40.000000
-178.983000 51.533300 44.000000
-179.033000 51.516700 45.000000
-179.100000 51.466700 34.000000
-179.183000 51.416700 39.000000
-179.183000 51.416700 50.000000
-159.095000 19.341700 51.000000
-159.095000 19.341700 51.000000
-161.950000 56.200000 56.000000
-140.450000 59.200000 54.000000
-156.195000 58.701000 74.000000
-152.674000 59.498000 57.000000
-151.069000 60.679000 59.000000
-158.197000 62.079000 106.000000
-158.197000 62.079000 95.000000
-158.197000 62.079000 104.000000
-158.197000 62.079000 77.000000
-162.861000 68.071000 49.000000
-162.861000 68.071000 31.000000
-155.279000 59.901000 70.000000
-135.445000 59.236000 81.000000
-152.599000 61.985000 71.000000
-162.959000 60.648000 77.000000
-162.122000 55.734000 67.000000
-162.114000 66.740000 101.000000
-161.569000 55.863000 76.000000
-161.247000 55.523000 81.000000
-161.022000 55.843000 59.000000
-160.972000 55.809000 73.000000
-160.173000 56.215000 79.000000
-159.782000 55.936000 129.000000
-158.685000 56.967000 66.000000
-158.567000 64.633000 61.000000
-157.738000 57.426000 93.000000
-157.433000 57.163000 87.000000
-157.110000 57.784000 81.000000
-157.046000 56.916000 94.000000
-155.862000 57.628000 71.000000
-149.638000 64.581000 97.000000
-146.493000 62.138000 103.000000
-146.265000 62.282000 73.000000
-146.260000 59.409000 60.000000
-146.234000 62.431000 118.000000
-146.071000 62.509000 59.000000
-145.811000 62.106000 77.000000
-145.492000 62.300000 69.000000
-145.411000 62.190000 78.000000
-144.210000 60.264000 79.000000
-144.165000 60.210000 81.000000
-143.039000 60.157000 105.000000
-143.024000 60.136000 63.000000
-142.778000 60.165000 58.000000
-142.421000 60.080000 57.000000
-142.210000 60.073000 53.000000
-142.147000 60.073000 62.000000
-142.141000 65.649000 71.000000
-141.717000 66.805000 89.000000
-141.425000 59.897000 77.000000
-141.152000 60.037000 95.000000
-139.991000 59.797000 38.000000
-139.674000 59.526000 43.000000
-139.625000 59.520000 60.000000
-139.587000 59.514000 59.000000
-139.523000 59.571000 66.000000
-139.373000 59.371000 56.000000
-139.237000 59.407000 56.000000
-138.939000 59.257000 68.000000
-89.250000 46.500000 35.900000
-69.120000 46.100000 50.000000
169.283000 0.666700 78.700000
-166.783000 16.483300 54.800000
165.117000 20.866700 49.800000
168.480000 21.618300 43.100000
-167.783000 18.716700 62.800000
-170.433000 18.150000 74.500000
-179.133000 -0.016700 56.500000
-179.016000 -1.983300 54.000000
174.417000 -3.116700 40.600000
172.483000 -2.066700 33.500000
171.333000 -2.100000 30.100000
170.317000 -2.266700 41.500000
-176.250000 3.666700 18.400000
-178.016000 1.950000 51.100000
-179.700000 0.250000 58.600000
178.400000 -1.383300 53.200000
-160.166000 -1.283300 57.400000
-158.783000 -1.616700 83.700000
-160.533000 8.750000 18.000000
-164.800000 7.683300 46.900000
175.283000 4.750000 45.600000
-169.066000 -3.833300 69.500000
165.895000 22.100000 77.000000
165.857000 22.065000 39.000000
165.910000 22.088300 36.000000
178.182000 -1.650000 54.000000
-168.060000 -1.800000 54.000000
-161.207000 8.135000 35.000000
-65.183300 17.350000 54.400000
-65.033300 17.116700 54.400000
70.700000 40.566700 91.000000
72.533300 40.683300 58.000000
71.516700 40.816700 48.000000
71.466700 40.500000 51.000000
70.633300 40.266700 68.000000
70.566700 40.283300 68.000000
71.800000 40.383300 44.000000
71.766700 40.383300 45.000000
72.233300 40.500000 60.000000
72.183300 40.533300 66.000000
72.583300 40.733300 60.000000
71.066700 40.366700 66.000000
72.350000 40.650000 66.000000
72.366700 40.783300 66.000000
72.366700 41.016700 75.000000
70.900000 40.550000 85.000000
72.483300 40.750000 70.000000
71.516700 40.266700 54.000000
71.650000 41.283300 45.000000
72.350000 40.650000 53.000000
71.833300 41.150000 70.000000
70.900000 40.550000 71.000000
71.983300 40.516700 67.000000
72.216700 40.516700 73.000000
72.116700 40.483300 69.000000
71.833300 40.416700 73.000000
70.916700 40.900000 102.000000
71.816700 40.283300 55.000000
71.700000 40.250000 66.000000
69.333300 41.416700 27.000000
69.716700 41.333300 56.000000
69.050000 41.100000 58.000000
71.516700 40.816700 53.000000
72.533300 40.683300 54.000000
69.716700 41.333300 53.000000
69.250000 41.166700 61.000000
69.050000 41.100000 62.000000
69.333300 41.416700 30.000000
71.816700 41.141700 69.000000
71.800000 41.133300 60.000000
71.833300 41.150000 78.000000
71.983300 40.516700 73.000000
71.850000 41.200000 53.000000
62.983300 40.166700 66.000000
65.733300 39.200000 74.000000
65.666700 39.133300 66.000000
65.750000 39.416700 54.000000
63.150000 40.200000 59.000000
63.283300 39.983300 56.000000
63.716700 40.066700 50.000000
64.166700 39.966700 73.000000
64.266700 39.833300 59.000000
63.783300 39.400000 59.000000
64.866700 39.500000 66.000000
64.133300 39.083300 67.000000
64.300000 39.016700 50.000000
64.800000 39.216700 75.000000
65.383300 39.433300 53.000000
65.333300 39.266700 64.000000
65.283300 39.166700 61.000000
65.350000 39.116700 73.000000
65.200000 39.050000 75.000000
65.283300 38.816700 67.000000
65.416700 38.533300 65.000000
65.883300 39.066700 62.000000
57.633300 45.300000 72.000000
57.616700 45.283300 97.000000
56.966700 45.166700 72.000000
56.766700 44.533300 69.000000
57.566700 44.333300 69.000000
57.783300 44.166700 69.000000
57.166700 43.883300 69.000000
58.533300 43.183300 69.000000
56.333300 43.683300 69.000000
57.566700 42.633300 69.000000
56.600000 42.816700 69.000000
56.300000 42.700000 69.000000
56.500000 42.450000 69.000000
56.533300 41.633300 69.000000
57.633300 45.300000 69.000000
72.566700 40.816700 54.000000
72.616700 40.800000 42.000000
71.616700 40.883300 58.000000
69.633300 40.816700 72.000000
69.666700 40.816700 73.000000
