Lon,Lat,HF [mW/m2],HF_min [mW/m2],HF_max [mW/m2],HF_max_abs [mW/m2]
83.48899999999999,-71.0,52.735,52.735,55.613,2.878
85.021,-71.0,54.597,50.79,56.797,6.007000000000001
86.553,-71.0,59.931999999999995,47.361999999999995,59.931999999999995,12.57
88.085,-71.0,59.611999999999995,47.476000000000006,59.611999999999995,12.136
89.617,-71.0,56.595,47.299,56.595,9.296
91.149,-71.0,55.496,45.784,55.496,9.712
92.681,-71.0,54.406000000000006,44.608000000000004,54.406000000000006,9.798
94.213,-71.0,54.964,45.518,54.964,9.446
95.745,-71.0,54.271,47.761,54.271,6.51
97.277,-71.0,61.146,48.81,61.146,12.335999999999999
98.809,-71.0,60.368,48.536,60.368,11.832
100.34,-71.0,60.50899999999999,49.845,60.50899999999999,10.664000000000001
101.87200000000001,-71.0,59.157,50.111000000000004,59.157,9.046
103.404,-71.0,55.931000000000004,43.785,58.853,15.068
104.936,-71.0,49.534,45.53,56.483000000000004,10.953
106.46799999999999,-71.0,51.816,44.982,61.763000000000005,16.781
108.0,-71.0,49.464,45.008,56.423,11.415
109.53200000000001,-71.0,49.871,46.571000000000005,56.855,10.284
111.064,-71.0,50.19,46.992,56.391999999999996,9.4
112.596,-71.0,53.402,47.176,61.748999999999995,14.573
114.12799999999999,-71.0,54.863,46.292,58.946999999999996,12.655
115.66,-71.0,62.593999999999994,48.923,69.43,20.506999999999998
117.191,-71.0,64.96600000000001,52.092,71.832,19.74
118.723,-71.0,57.827,52.863,62.751999999999995,9.889
120.255,-71.0,56.544,54.489,59.475,4.986000000000001
121.787,-71.0,58.525,50.967,58.525,7.558
123.319,-71.0,58.70399999999999,50.958999999999996,59.365,8.406
124.851,-71.0,58.325,54.626000000000005,58.325,3.699
126.383,-71.0,57.211000000000006,51.931000000000004,57.479,5.547999999999999
127.915,-71.0,54.769,46.783,55.722,8.939
129.447,-71.0,57.701,50.641999999999996,57.701,7.059
130.97899999999998,-71.0,62.43899999999999,56.356,62.43899999999999,6.082999999999999
132.511,-71.0,62.702,55.91,62.702,6.792000000000001
134.043,-71.0,58.945,54.226000000000006,61.11,6.8839999999999995
135.57399999999998,-71.0,57.652,56.295,58.976000000000006,2.681
137.106,-71.0,68.203,55.753,68.203,12.45
138.638,-71.0,67.274,52.445,67.274,14.829
140.17,-71.0,69.657,55.831,69.657,13.825999999999999
141.702,-71.0,67.563,54.52,67.563,13.043
143.234,-71.0,71.625,65.32300000000001,85.15700000000001,19.834
144.766,-71.0,69.81,57.996,82.396,24.4
146.298,-71.0,76.163,60.461999999999996,83.845,23.383000000000003
147.83,-71.0,75.922,60.365,86.742,26.377
149.362,-71.0,74.872,61.898,92.76899999999999,30.871
150.894,-71.0,79.262,60.995,93.49600000000001,32.501
152.42600000000002,-71.0,77.141,59.081,95.28,36.199
153.957,-71.0,85.76700000000001,61.876000000000005,99.387,37.510999999999996
155.489,-71.0,84.18,62.159,97.805,35.646
157.02100000000002,-71.0,82.93799999999999,61.873999999999995,82.93799999999999,21.064
158.553,-71.0,75.99,67.295,75.99,8.695
160.085,-71.0,71.291,64.418,74.366,9.948
161.61700000000002,-71.0,85.421,68.35600000000001,96.5,28.144000000000002
163.149,-71.0,82.37,68.58800000000001,97.645,29.057
164.68099999999998,-71.0,80.921,71.10600000000001,96.249,25.143
166.213,-71.0,80.398,76.791,94.541,17.75
167.745,-71.0,78.806,77.04899999999999,104.744,27.695
169.27700000000002,-71.0,92.494,80.46300000000001,109.01700000000001,28.554000000000002
180.0,-71.0,80.476,74.911,99.211,24.3
-94.855,-70.5,47.08,47.08,61.593,14.513
-88.88,-70.5,70.52199999999999,60.019,79.127,19.108
-87.38600000000001,-70.5,74.005,66.23100000000001,79.994,13.763
-85.89200000000001,-70.5,75.313,68.001,86.617,18.616
-84.398,-70.5,76.604,66.638,81.72399999999999,15.085999999999999
-82.905,-70.5,74.17699999999999,73.918,78.62100000000001,4.703
-81.411,-70.5,79.06,76.833,86.49799999999999,9.665
-79.917,-70.5,80.557,78.678,88.462,9.783999999999999
-78.423,-70.5,75.822,69.168,81.042,11.874
-76.929,-70.5,78.392,78.392,88.881,10.489
-75.436,-70.5,80.785,78.37899999999999,88.95,10.571
-73.942,-70.5,78.006,77.155,83.042,5.8870000000000005
-72.44800000000001,-70.5,77.206,77.07300000000001,80.97800000000001,3.905
-70.954,-70.5,76.664,71.855,81.294,9.439
-69.461,-70.5,71.527,68.902,80.88600000000001,11.984000000000002
-67.967,-70.5,78.415,76.734,89.094,12.36
-66.473,-70.5,71.877,65.04,83.815,18.775
-64.979,-70.5,82.696,82.34,92.193,9.853
-63.485,-70.5,72.553,69.206,80.733,11.527000000000001
-61.992,-70.5,80.295,76.486,91.055,14.569
-60.498000000000005,-70.5,82.855,79.433,93.296,13.863
-59.004,-70.5,80.32600000000001,77.486,89.492,12.005999999999998
-57.51,-70.5,76.535,74.689,88.573,13.884
-56.016999999999996,-70.5,73.059,71.904,81.205,9.301
-9.71,-70.5,52.144,43.277,52.144,8.867
-8.216000000000001,-70.5,51.346000000000004,46.12,52.036,5.916
-6.722,-70.5,53.205,48.611999999999995,53.205,4.593
-5.228,-70.5,55.214,50.479,55.214,4.735
-3.734,-70.5,54.598,46.498000000000005,54.598,8.1
-2.241,-70.5,53.95399999999999,47.114,53.95399999999999,6.84
-0.747,-70.5,52.981,47.458,52.981,5.523
0.747,-70.5,60.071999999999996,47.416000000000004,60.071999999999996,12.655999999999999
2.241,-70.5,57.672,49.527,57.672,8.145
3.734,-70.5,60.74100000000001,52.916000000000004,60.74100000000001,7.825
5.228,-70.5,57.408,52.815,57.408,4.593
6.722,-70.5,58.784,52.625,58.784,6.159
8.216000000000001,-70.5,53.456,47.985,53.456,5.471
9.71,-70.5,54.471000000000004,47.739,54.471000000000004,6.732
11.203,-70.5,56.323,51.428999999999995,56.323,4.894
12.697000000000001,-70.5,47.367,45.07899999999999,52.825,7.746
14.190999999999999,-70.5,54.39,47.417,54.39,6.973
15.685,-70.5,52.269,41.735,53.402,11.667
17.178,-70.5,58.917,42.455,58.981,16.526
18.672,-70.5,59.173,42.441,60.038000000000004,17.597
20.166,-70.5,53.025,42.672,53.025,10.353
21.66,-70.5,53.023999999999994,43.167,54.803999999999995,11.637
23.154,-70.5,49.034,44.013000000000005,51.39,7.377000000000001
24.647,-70.5,53.543,43.795,54.486999999999995,10.692
26.141,-70.5,53.27,43.50899999999999,54.138999999999996,10.63
27.635,-70.5,55.858999999999995,41.88399999999999,55.858999999999995,13.975
29.129,-70.5,56.933,42.044,56.933,14.889000000000001
30.622,-70.5,55.629,41.423,55.629,14.206
32.116,-70.5,63.358999999999995,45.707,65.815,20.108
33.61,-70.5,54.316,44.896,54.316,9.42
35.104,-70.5,57.117,45.948,57.592,11.644
36.598,-70.5,56.983999999999995,46.623999999999995,56.983999999999995,10.36
38.091,-70.5,46.401,46.401,66.59,20.189
39.585,-70.5,65.247,50.37,65.32300000000001,14.953
41.07899999999999,-70.5,70.467,63.919,70.695,6.776
42.573,-70.5,65.756,53.501999999999995,69.46300000000001,15.960999999999999
44.066,-70.5,61.445,46.826,61.445,14.619000000000002
45.56,-70.5,59.817,47.493,59.817,12.324000000000002
47.053999999999995,-70.5,54.568999999999996,47.178000000000004,55.812,8.634
48.548,-70.5,55.003,46.778,56.111999999999995,9.334
50.041000000000004,-70.5,54.287,44.787,56.031000000000006,11.244000000000002
51.535,-70.5,56.263999999999996,50.226000000000006,56.912,6.686
53.028999999999996,-70.5,54.702,50.706,55.597,4.891
54.523,-70.5,54.298,52.787,56.633,3.846
56.016999999999996,-70.5,56.378,52.577,59.973,7.396
57.51,-70.5,54.966,54.391999999999996,56.725,2.333
59.004,-70.5,52.158,52.158,54.196999999999996,2.039
60.498000000000005,-70.5,55.99100000000001,55.99100000000001,57.856,1.865
61.992,-70.5,58.483000000000004,55.041000000000004,59.318999999999996,4.2780000000000005
63.485,-70.5,49.653999999999996,49.653999999999996,59.277,9.623
64.979,-70.5,40.63,40.63,54.976000000000006,14.345999999999998
66.473,-70.5,42.72,42.72,55.058,12.338
67.967,-70.5,61.048,57.913999999999994,70.991,13.077
69.461,-70.5,65.075,65.075,69.056,3.9810000000000003
70.954,-70.5,81.945,72.236,82.455,10.219
72.44800000000001,-70.5,78.137,69.893,78.762,8.869
73.942,-70.5,58.463,58.463,62.996,4.533
75.436,-70.5,58.467,56.336000000000006,60.674,4.338
76.929,-70.5,55.937,55.937,58.016999999999996,2.08
78.423,-70.5,55.613,53.4,58.772,5.372000000000001
79.917,-70.5,56.495,54.206,60.551,6.345
81.411,-70.5,55.479,55.327,61.839,6.5120000000000005
82.905,-70.5,53.05,53.05,59.768,6.718
84.398,-70.5,53.981,52.339,55.836999999999996,3.498
85.89200000000001,-70.5,54.013999999999996,47.426,56.253,8.827
87.38600000000001,-70.5,54.949,47.815,56.378,8.562999999999999
88.88,-70.5,57.208999999999996,48.533,57.208999999999996,8.676
90.37299999999999,-70.5,54.653,47.345,54.653,7.308
91.867,-70.5,52.57,45.052,52.57,7.518
93.361,-70.5,57.193000000000005,44.825,57.193000000000005,12.368
94.855,-70.5,57.262,45.681999999999995,57.262,11.58
96.34899999999999,-70.5,66.212,49.208,66.212,17.004
97.84200000000001,-70.5,62.442,49.92100000000001,62.442,12.520999999999999
99.336,-70.5,61.302,49.753,61.302,11.549000000000001
100.83,-70.5,57.528999999999996,49.553000000000004,57.855,8.302
102.324,-70.5,58.262,50.562,58.338,7.776
103.81700000000001,-70.5,57.023,46.727,57.023,10.296
105.311,-70.5,47.567,47.567,51.567,4.0
106.805,-70.5,46.422,46.422,56.464,10.042
108.29899999999999,-70.5,48.507,47.685,55.556000000000004,7.871
109.79299999999999,-70.5,48.086000000000006,47.108000000000004,55.191,8.083
111.286,-70.5,57.732,49.135,62.358000000000004,13.222999999999999
112.78,-70.5,53.038000000000004,48.7,57.693999999999996,8.994
114.274,-70.5,54.148999999999994,50.24,63.333,13.093
115.76799999999999,-70.5,59.736999999999995,53.293,59.736999999999995,6.444
117.26100000000001,-70.5,58.56399999999999,54.115,62.083999999999996,7.968999999999999
118.755,-70.5,55.858000000000004,54.282,62.515,8.232999999999999
120.249,-70.5,55.023999999999994,54.482,57.131,2.6489999999999996
121.743,-70.5,57.918,54.945,57.918,2.9730000000000003
123.23700000000001,-70.5,58.746,50.763000000000005,59.288000000000004,8.525
124.73,-70.5,56.845,51.368,56.845,5.477
126.22399999999999,-70.5,59.263000000000005,51.31399999999999,59.263000000000005,7.949
127.71799999999999,-70.5,61.291000000000004,51.292,61.291000000000004,9.999
129.21200000000002,-70.5,63.836000000000006,55.935,63.836000000000006,7.901
130.705,-70.5,65.069,56.43,65.069,8.639
132.19899999999998,-70.5,58.302,50.623999999999995,58.586999999999996,7.962999999999999
133.69299999999998,-70.5,56.711000000000006,53.57,58.235,4.665
135.187,-70.5,58.692,55.196999999999996,59.608999999999995,4.412
136.68,-70.5,56.885,54.431000000000004,59.065,4.6339999999999995
138.174,-70.5,65.309,52.202,65.309,13.107000000000001
139.668,-70.5,64.043,55.38,64.294,8.914
141.162,-70.5,62.363,55.696000000000005,69.593,13.897
142.656,-70.5,68.808,57.55,81.99600000000001,24.445999999999998
144.149,-70.5,74.62100000000001,58.403,84.245,25.842
145.643,-70.5,70.99,57.347,82.74,25.393
147.137,-70.5,74.068,60.118,85.965,25.846999999999998
148.631,-70.5,69.179,60.04600000000001,84.837,24.791
150.124,-70.5,76.318,57.901,97.556,39.655
151.618,-70.5,80.212,59.486000000000004,95.805,36.319
153.112,-70.5,82.01299999999999,61.222,99.41799999999999,38.196
154.606,-70.5,81.5,58.981,97.01,38.029
156.1,-70.5,81.324,60.937,94.456,33.519
157.593,-70.5,77.904,59.678000000000004,78.943,19.265
159.08700000000002,-70.5,70.02199999999999,65.928,70.02199999999999,4.093999999999999
160.58100000000002,-70.5,79.547,65.163,84.206,19.043
162.075,-70.5,85.079,67.935,99.15799999999999,31.223000000000003
163.56799999999998,-70.5,90.176,76.595,106.586,29.991
165.062,-70.5,82.85700000000001,77.408,102.663,25.255
166.55599999999998,-70.5,81.196,72.844,103.505,30.660999999999998
168.05,-70.5,89.854,77.551,110.273,32.722
-85.26299999999999,-70.0,74.154,73.14399999999999,85.844,12.7
-83.806,-70.0,74.453,74.453,82.375,7.922000000000001
-82.348,-70.0,73.479,70.712,80.35300000000001,9.641
-80.891,-70.0,78.738,77.539,86.935,9.396
-79.433,-70.0,80.512,79.063,93.32600000000001,14.263
-77.976,-70.0,81.101,77.378,86.943,9.565
-76.518,-70.0,81.763,79.202,89.205,10.003
-75.061,-70.0,73.87,70.658,80.07600000000001,9.418
-73.60300000000001,-70.0,77.648,68.85600000000001,81.361,12.505
-72.146,-70.0,74.152,68.863,82.65899999999999,13.796
-70.688,-70.0,73.085,72.266,82.10700000000001,9.841000000000001
-69.23100000000001,-70.0,71.46,71.006,82.859,11.853
-67.773,-70.0,70.755,64.05,78.74,14.69
-66.316,-70.0,74.35,68.212,88.2,19.988
-64.858,-70.0,72.155,65.445,83.336,17.891
-63.401,-70.0,73.712,70.908,81.888,10.98
-61.943000000000005,-70.0,75.497,73.84100000000001,88.24600000000001,14.405
-60.486000000000004,-70.0,75.85,74.195,87.175,12.98
-59.028,-70.0,73.976,72.764,83.44200000000001,10.677999999999999
-57.571000000000005,-70.0,71.979,71.743,85.90700000000001,14.164000000000001
-56.113,-70.0,76.749,75.834,85.25200000000001,9.418
-0.7290000000000001,-70.0,52.726000000000006,47.312,55.062,7.75
0.7290000000000001,-70.0,52.00899999999999,47.608000000000004,53.711999999999996,6.104
2.186,-70.0,56.625,47.278,56.625,9.347000000000001
3.6439999999999997,-70.0,56.68,48.748999999999995,56.68,7.931
5.101,-70.0,57.323,50.586000000000006,58.042,7.456
6.559,-70.0,57.129,50.276,57.129,6.853
8.016,-70.0,55.821999999999996,52.668,56.176,3.508
9.474,-70.0,51.11600000000001,49.886,53.104,3.218
10.931,-70.0,57.162,51.327,57.162,5.835
12.389000000000001,-70.0,57.475,51.763999999999996,57.475,5.711
13.845999999999998,-70.0,54.288999999999994,45.681999999999995,54.288999999999994,8.607000000000001
15.304,-70.0,55.025,47.808,55.138999999999996,7.331
16.761,-70.0,57.391000000000005,40.478,57.391000000000005,16.913
18.219,-70.0,54.158,38.96,54.158,15.198
19.676,-70.0,48.287,47.781000000000006,49.67,1.889
21.134,-70.0,49.855,46.294,49.855,3.5610000000000004
25.506,-70.0,51.607,48.717,54.446000000000005,5.729
26.964000000000002,-70.0,54.032,43.998999999999995,55.477,11.478
28.421,-70.0,54.957,43.968999999999994,55.369,11.4
29.879,-70.0,54.882,40.664,56.193999999999996,15.53
31.336,-70.0,55.266999999999996,41.665,55.495,13.83
32.794000000000004,-70.0,51.794,43.713,56.986000000000004,13.273
34.251,-70.0,53.03,43.387,53.03,9.642999999999999
35.709,-70.0,59.744,45.766999999999996,59.744,13.977
37.166,-70.0,52.43600000000001,37.803000000000004,65.009,27.206
38.623000000000005,-70.0,59.018,57.131,93.28399999999999,36.153
40.080999999999996,-70.0,51.832,43.648999999999994,73.753,30.104
41.538000000000004,-70.0,68.601,56.465,74.089,17.624000000000002
42.996,-70.0,60.233000000000004,50.051,60.233000000000004,10.182
44.453,-70.0,59.599,48.902,59.599,10.697000000000001
45.911,-70.0,56.20399999999999,49.898,56.733999999999995,6.836
47.368,-70.0,56.246,51.058,56.92100000000001,5.8629999999999995
48.826,-70.0,55.888999999999996,47.328,56.74100000000001,9.413
50.283,-70.0,55.998999999999995,47.623999999999995,57.373999999999995,9.75
51.74100000000001,-70.0,55.341,49.769,58.06100000000001,8.292
53.198,-70.0,52.479,48.028999999999996,54.951,6.922000000000001
54.656000000000006,-70.0,51.898999999999994,50.879,56.215,5.336
56.113,-70.0,53.91,53.91,59.143,5.233
57.571000000000005,-70.0,55.42,54.873999999999995,58.663000000000004,3.7889999999999997
59.028,-70.0,55.928000000000004,55.808,58.18600000000001,2.378
60.486000000000004,-70.0,53.482,53.482,55.88399999999999,2.4019999999999997
61.943000000000005,-70.0,55.29600000000001,55.29600000000001,60.733000000000004,5.437
63.401,-70.0,59.001000000000005,57.505,62.565,5.06
64.858,-70.0,43.207,43.207,57.353,14.145999999999999
66.316,-70.0,65.428,58.071999999999996,65.428,7.356
67.773,-70.0,64.757,62.577,71.80199999999999,9.225
69.23100000000001,-70.0,65.955,64.429,69.702,5.273
70.688,-70.0,78.73899999999999,67.025,81.434,14.409
72.146,-70.0,82.238,70.086,82.315,12.229000000000001
73.60300000000001,-70.0,68.46300000000001,67.793,73.984,6.191
75.061,-70.0,62.23,57.104,69.128,12.024000000000001
76.518,-70.0,55.133,50.802,69.027,18.225
77.976,-70.0,63.467,59.251999999999995,65.197,5.945
79.433,-70.0,61.015,61.015,65.071,4.056
80.891,-70.0,61.806999999999995,58.893,61.806999999999995,2.9139999999999997
82.348,-70.0,59.915,51.973,60.372,8.399
83.806,-70.0,60.338,52.935,60.338,7.403
85.26299999999999,-70.0,55.567,53.692,59.983000000000004,6.291
86.721,-70.0,56.129,48.918,60.567,11.649000000000001
88.178,-70.0,57.902,47.567,58.106,10.539000000000001
89.63600000000001,-70.0,57.75,49.306999999999995,60.408,11.100999999999999
91.09299999999999,-70.0,60.376999999999995,50.278999999999996,60.376999999999995,10.097999999999999
92.551,-70.0,56.717,46.98,56.717,9.737
94.008,-70.0,57.367,48.593,57.367,8.774
95.46600000000001,-70.0,58.696000000000005,48.403999999999996,58.696000000000005,10.292
96.92299999999999,-70.0,63.042,50.427,63.042,12.615
98.381,-70.0,62.535,49.931000000000004,62.535,12.604000000000001
99.838,-70.0,58.425,49.316,58.723,9.407
101.296,-70.0,56.89,50.033,57.729,7.696000000000001
102.75299999999999,-70.0,54.806999999999995,49.401,58.693999999999996,9.293
104.211,-70.0,54.687,50.901,57.26,6.359
105.66799999999999,-70.0,59.973,48.418,64.593,16.175
107.126,-70.0,56.18899999999999,44.955,64.395,19.44
108.583,-70.0,50.879,46.181999999999995,58.691,12.509
110.04,-70.0,53.001999999999995,45.138000000000005,64.098,18.96
111.49799999999999,-70.0,58.052,45.328,63.361999999999995,18.034000000000002
112.955,-70.0,60.06399999999999,48.153999999999996,62.303999999999995,14.15
114.413,-70.0,56.876000000000005,56.076,60.668,4.592
115.87,-70.0,55.792,55.792,63.369,7.577000000000001
117.32799999999999,-70.0,57.685,56.852,63.393,6.541
118.785,-70.0,61.419,57.425,64.615,7.19
120.243,-70.0,55.902,54.571999999999996,58.495,3.923
121.7,-70.0,57.544,53.173,60.097,6.9239999999999995
123.15799999999999,-70.0,59.559,53.695,60.001000000000005,6.306
124.615,-70.0,58.461999999999996,53.657,58.461999999999996,4.805
126.073,-70.0,63.364,54.738,63.364,8.626
127.53,-70.0,60.646,53.61,60.646,7.0360000000000005
128.988,-70.0,66.411,51.498999999999995,66.411,14.912
130.445,-70.0,58.52,51.215,59.286,8.071
131.903,-70.0,59.635,50.568999999999996,59.635,9.066
133.36,-70.0,52.983000000000004,48.658,54.853,6.195
134.81799999999998,-70.0,66.044,55.425,66.044,10.619000000000002
136.275,-70.0,59.825,56.891999999999996,60.592,3.7
137.733,-70.0,65.848,55.799,65.848,10.049
139.19,-70.0,70.942,52.273999999999994,70.942,18.668
140.648,-70.0,68.533,52.994,69.008,16.014
142.105,-70.0,67.844,54.803999999999995,70.308,15.504000000000001
143.563,-70.0,72.736,60.943000000000005,83.779,22.836
145.02,-70.0,71.248,60.263000000000005,83.65799999999999,23.395
146.47799999999998,-70.0,73.278,62.848,81.986,19.137999999999998
147.935,-70.0,72.328,60.628,86.12700000000001,25.499000000000002
149.393,-70.0,73.51,63.11,91.06,27.95
150.85,-70.0,78.046,64.887,100.20700000000001,35.32
152.308,-70.0,78.009,70.271,93.815,23.544
153.765,-70.0,80.679,72.758,89.87,17.112000000000002
155.22299999999998,-70.0,83.22399999999999,63.172,91.854,28.682
156.68,-70.0,80.98,59.805,92.038,32.233000000000004
158.138,-70.0,75.67399999999999,60.763999999999996,85.666,24.901999999999997
159.595,-70.0,81.385,67.137,91.021,23.884
161.053,-70.0,90.729,70.288,98.18299999999999,27.895
162.51,-70.0,93.796,83.054,102.07,19.016
163.968,-70.0,88.86,83.139,100.96799999999999,17.829
165.425,-70.0,83.18700000000001,81.497,101.816,20.319000000000003
166.88299999999998,-70.0,90.46700000000001,86.51700000000001,112.104,25.587
-81.818,-69.5,77.821,68.122,81.814,13.692
-80.395,-69.5,77.28699999999999,66.139,79.329,13.19
-78.972,-69.5,76.64399999999999,68.096,80.111,12.015
-77.54899999999999,-69.5,77.18,74.584,81.345,6.761
-76.126,-69.5,75.52,72.905,82.991,10.086
-74.704,-69.5,76.923,73.27,82.209,8.939
-73.281,-69.5,69.98899999999999,67.767,78.60600000000001,10.839
-71.858,-69.5,70.664,66.517,80.486,13.969000000000001
-70.435,-69.5,75.76100000000001,69.101,80.96600000000001,11.865
-69.012,-69.5,75.275,74.469,81.679,7.21
-67.589,-69.5,70.238,65.111,82.83200000000001,17.721
-66.166,-69.5,73.35600000000001,70.477,87.87200000000001,17.395
-64.743,-69.5,68.298,64.061,81.307,17.246
-63.32,-69.5,79.709,76.132,83.491,7.359
-61.897,-69.5,71.255,69.86,79.009,9.149
-60.474,-69.5,72.843,72.251,86.48200000000001,14.231
-59.051,-69.5,73.601,72.507,83.417,10.91
-57.628,-69.5,73.668,71.836,83.535,11.699000000000002
-56.206,-69.5,74.045,74.045,85.012,10.967
12.095,-69.5,56.783,45.417,56.783,11.366
13.517999999999999,-69.5,54.915,41.365,54.915,13.55
14.940999999999999,-69.5,47.136,39.904,54.62,14.716
16.364,-69.5,52.998999999999995,36.981,53.674,16.692999999999998
17.787,-69.5,49.103,37.137,52.63399999999999,15.497
29.17,-69.5,47.717,36.305,47.717,11.412
30.593000000000004,-69.5,52.54600000000001,35.443000000000005,52.54600000000001,17.102999999999998
32.016,-69.5,56.549,47.248000000000005,56.549,9.301
33.439,-69.5,53.891000000000005,48.772,55.97,7.1979999999999995
34.861999999999995,-69.5,55.191,55.191,59.608000000000004,4.417
36.285,-69.5,46.248999999999995,34.126999999999995,56.854,22.726999999999997
37.708,-69.5,56.518,48.391999999999996,62.156000000000006,13.764000000000001
39.13,-69.5,80.176,68.062,103.286,35.224000000000004
40.553000000000004,-69.5,62.86600000000001,53.765,84.522,30.756999999999998
41.976000000000006,-69.5,63.556000000000004,57.025,67.471,10.446
43.398999999999994,-69.5,57.382,51.005,57.382,6.377000000000001
44.821999999999996,-69.5,59.102,51.74100000000001,59.102,7.361000000000001
46.245,-69.5,58.02,48.193000000000005,58.02,9.827
47.668,-69.5,55.756,51.928999999999995,56.786,4.857
49.091,-69.5,55.756,52.951,60.799,7.848
50.513999999999996,-69.5,53.957,49.29,58.727,9.437000000000001
51.937,-69.5,51.723,47.441,58.103,10.662
53.36,-69.5,52.063,49.728,56.353,6.625
54.783,-69.5,52.083999999999996,51.974,57.817,5.843
56.206,-69.5,54.224,54.224,59.07899999999999,4.855
57.628,-69.5,53.611000000000004,53.611000000000004,56.707,3.096
59.051,-69.5,54.571999999999996,54.571999999999996,56.55,1.9780000000000002
60.474,-69.5,54.6,54.6,59.086999999999996,4.487
61.897,-69.5,52.668,52.668,57.522,4.854
63.32,-69.5,58.3,55.91,59.51,3.6
64.743,-69.5,50.022,49.001999999999995,62.17100000000001,13.169
66.166,-69.5,63.474,48.736999999999995,67.229,18.492
67.589,-69.5,67.67399999999999,60.592,69.759,9.167
69.012,-69.5,64.428,59.766000000000005,67.27199999999999,7.506
70.435,-69.5,79.45,66.562,81.479,14.917
71.858,-69.5,81.021,68.561,83.833,15.272
73.281,-69.5,83.119,70.765,88.01100000000001,17.246
74.704,-69.5,78.36399999999999,73.876,85.455,11.579
76.126,-69.5,66.00399999999999,66.00399999999999,70.73100000000001,4.727
77.54899999999999,-69.5,59.023,56.972,69.545,12.573
78.972,-69.5,65.785,60.729,69.639,8.91
80.395,-69.5,60.541000000000004,56.208999999999996,61.437,5.228
81.818,-69.5,58.571999999999996,54.589,60.2,5.611000000000001
83.241,-69.5,64.584,53.952,64.584,10.632
84.664,-69.5,61.044,53.284,61.044,7.76
86.087,-69.5,61.911,57.631,61.911,4.28
87.51,-69.5,65.88600000000001,54.881,65.88600000000001,11.005
88.93299999999999,-69.5,63.033,49.748999999999995,65.078,15.329
90.35600000000001,-69.5,59.815,51.81,59.815,8.005
91.779,-69.5,55.537,50.031000000000006,59.226000000000006,9.195
93.20200000000001,-69.5,54.771,49.873000000000005,55.435,5.562
94.625,-69.5,56.782,50.343,58.919,8.576
96.04700000000001,-69.5,60.386,49.2,64.949,15.749
97.47,-69.5,58.177,51.386,62.958,11.572000000000001
98.89299999999999,-69.5,58.096000000000004,51.472,68.189,16.717
100.316,-69.5,58.126000000000005,54.06399999999999,63.268,9.204
101.73899999999999,-69.5,57.526,56.488,63.711000000000006,7.223
103.162,-69.5,55.36,53.691,63.341,9.65
104.585,-69.5,53.89,49.742,61.175,11.433
106.008,-69.5,54.692,51.68899999999999,59.645,7.956
107.431,-69.5,59.053999999999995,52.177,62.812,10.635
108.854,-69.5,58.206,51.74,63.492,11.752
110.277,-69.5,61.41,53.15,66.02600000000001,12.876
111.7,-69.5,63.638000000000005,52.485,66.393,13.908
113.12299999999999,-69.5,66.524,56.718999999999994,66.524,9.805
114.545,-69.5,64.783,58.138999999999996,64.783,6.644
115.96799999999999,-69.5,59.512,57.04600000000001,63.718,6.672000000000001
117.391,-69.5,59.098,56.278999999999996,65.329,9.05
118.814,-69.5,60.283,54.873999999999995,64.255,9.381
120.23700000000001,-69.5,64.21300000000001,56.187,64.294,8.107000000000001
121.66,-69.5,59.464,57.056000000000004,60.276,3.22
123.083,-69.5,56.9,52.946999999999996,56.9,3.9530000000000003
124.506,-69.5,58.99,54.968,58.99,4.022
125.929,-69.5,67.312,56.406000000000006,67.312,10.905999999999999
127.352,-69.5,62.8,56.586999999999996,62.8,6.212999999999999
128.775,-69.5,65.50399999999999,54.355,65.50399999999999,11.149000000000001
130.19799999999998,-69.5,62.995,51.251000000000005,63.251999999999995,12.001
131.621,-69.5,56.86600000000001,49.70399999999999,56.86600000000001,7.162000000000001
133.043,-69.5,58.74,51.551,58.74,7.189
134.466,-69.5,57.946999999999996,46.718999999999994,57.946999999999996,11.228
135.889,-69.5,70.00399999999999,63.898999999999994,86.836,22.936999999999998
137.312,-69.5,65.89699999999999,55.778999999999996,71.957,16.178
138.735,-69.5,67.293,57.37,67.293,9.923
140.158,-69.5,69.944,52.474,70.936,18.462
141.58100000000002,-69.5,69.925,54.479,70.268,15.789000000000001
143.004,-69.5,72.574,55.26,82.06700000000001,26.807
144.42700000000002,-69.5,70.339,60.349,81.431,21.081999999999997
145.85,-69.5,66.98100000000001,63.352,82.89399999999999,19.542
147.273,-69.5,75.36399999999999,67.63600000000001,89.551,21.915
148.696,-69.5,76.837,67.656,90.78200000000001,23.125999999999998
150.119,-69.5,76.539,64.343,97.139,32.796
151.542,-69.5,80.941,66.656,92.305,25.649
152.964,-69.5,91.738,86.87799999999999,94.82,7.942
154.387,-69.5,87.32799999999999,76.653,87.32799999999999,10.675
155.81,-69.5,83.573,68.37,91.60600000000001,23.236
157.233,-69.5,83.585,66.384,88.507,22.123
158.656,-69.5,76.825,68.008,90.361,22.353
160.079,-69.5,89.83,70.73100000000001,102.443,31.712
161.502,-69.5,89.39200000000001,68.23899999999999,104.04899999999999,35.81
-78.14,-69.0,77.585,77.3,78.075,0.775
-76.744,-69.0,75.07,72.971,85.145,12.174000000000001
-75.34899999999999,-69.0,73.929,70.854,83.086,12.232000000000001
-73.953,-69.0,72.965,69.88600000000001,82.906,13.02
